original_userID,indexed_userID
1917092.0,147
1868372.0,148
571419.0,149
1791168.0,150
1466051.0,151
1552700.0,152
1659716.0,153
1706124.0,154
546381.0,155
733585.0,156
560790.0,157
1967739.0,158
1580366.0,159
1380889.0,160
9279.0,161
1881027.0,162
186610.0,163
468533.0,164
197570.0,165
1377766.0,166
1749020.0,167
48237.0,168
1545659.0,169
488590.0,170
1884406.0,171
1439081.0,172
1748180.0,173
1603276.0,174
98552.0,175
1009926.0,176
1360450.0,177
1859797.0,178
1528442.0,179
1628926.0,180
1767361.0,181
13563.0,182
1885326.0,183
1978021.0,184
148802.0,185
262293.0,186
1667801.0,187
1655914.0,188
44533.0,189
254207.0,190
88807.0,191
1535193.0,192
1703470.0,193
1297096.0,194
1932344.0,195
1743552.0,196
517344.0,197
1852161.0,198
1135019.0,199
1054537.0,200
1477269.0,201
1886561.0,202
443332.0,203
978441.0,204
1844608.0,205
1474947.0,206
1949741.0,207
1665906.0,208
1455246.0,209
1541366.0,210
1955963.0,211
1794541.0,212
181033.0,213
19581.0,214
1181571.0,215
1837516.0,216
1586350.0,217
12165.0,218
1562413.0,219
1725216.0,220
1472491.0,221
1812365.0,222
1542969.0,223
1880550.0,224
1937587.0,225
164730.0,226
1111253.0,227
1753325.0,228
194131.0,229
1600714.0,230
1697490.0,231
1747055.0,232
246842.0,233
1951063.0,234
566304.0,235
1280655.0,236
1918194.0,237
155225.0,238
770931.0,239
536195.0,240
1972492.0,241
1001063.0,242
1378909.0,243
1642415.0,244
168652.0,245
448672.0,246
791824.0,247
733264.0,248
961912.0,249
220460.0,250
1376848.0,251
1492067.0,252
957663.0,253
1471241.0,254
169025.0,255
1693957.0,256
1825095.0,257
167763.0,258
935029.0,259
158882.0,260
1365720.0,261
971203.0,262
1546244.0,263
1552876.0,264
117822.0,265
518687.0,266
1888770.0,267
212434.0,268
1742941.0,269
548155.0,270
1734634.0,271
1510418.0,272
1538834.0,273
1850371.0,274
15897.0,275
1793900.0,276
637066.0,277
1631306.0,278
550986.0,279
1810113.0,280
534737.0,281
1951705.0,282
1433707.0,283
1370975.0,284
609211.0,285
1946251.0,286
1830581.0,287
1966599.0,288
1359280.0,289
1296701.0,290
1846776.0,291
525059.0,292
1783113.0,293
1970535.0,294
1824483.0,295
1978329.0,296
1977398.0,297
1978704.0,298
1978713.0,299
1841626.0,300
1601884.0,301
1668277.0,302
1630264.0,303
429237.0,304
1914039.0,305
1681996.0,306
38603.0,307
540599.0,308
260340.0,309
1495524.0,310
1701611.0,311
570506.0,312
1446303.0,313
1918824.0,314
739892.0,315
1529828.0,316
1455083.0,317
1710507.0,318
1118812.0,319
1752759.0,320
1529907.0,321
1702791.0,322
504097.0,323
1871573.0,324
1080942.0,325
1271973.0,326
1426976.0,327
1457367.0,328
1811303.0,329
554284.0,330
517384.0,331
1927694.0,332
554228.0,333
1945007.0,334
49536.0,335
503706.0,336
786034.0,337
870877.0,338
532639.0,339
1578267.0,340
1218904.0,341
30272.0,342
1874640.0,343
1778927.0,344
1451479.0,345
1889157.0,346
1529671.0,347
1617140.0,348
1701505.0,349
1658960.0,350
514232.0,351
726854.0,352
1383273.0,353
652489.0,354
125799.0,355
1124735.0,356
1466603.0,357
478358.0,358
230471.0,359
1965920.0,360
1849417.0,361
1837053.0,362
1643436.0,363
1615731.0,364
1357859.0,365
1449122.0,366
1139922.0,367
1124836.0,368
1516873.0,369
431822.0,370
896535.0,371
999980.0,372
1803969.0,373
1430833.0,374
1460248.0,375
1692125.0,376
560176.0,377
210210.0,378
1866164.0,379
1308002.0,380
1360816.0,381
1663512.0,382
1741537.0,383
1465966.0,384
1212053.0,385
1641182.0,386
1337029.0,387
1790774.0,388
1910557.0,389
539338.0,390
1442748.0,391
1617533.0,392
271727.0,393
1817016.0,394
456802.0,395
1665611.0,396
1862667.0,397
1596426.0,398
1503967.0,399
1770524.0,400
1969900.0,401
1904311.0,402
1968447.0,403
1083008.0,404
1334253.0,405
16324.0,406
1787860.0,407
1732803.0,408
1590456.0,409
458021.0,410
1971993.0,411
728903.0,412
1803955.0,413
1786850.0,414
1418791.0,415
1819304.0,416
444747.0,417
84126.0,418
1638685.0,419
154405.0,420
1203437.0,421
1461778.0,422
1868566.0,423
1905378.0,424
554906.0,425
11485.0,426
1314481.0,427
146074.0,428
259435.0,429
1792420.0,430
1526240.0,431
1686768.0,432
1754666.0,433
1669400.0,434
1451148.0,435
959637.0,436
1004836.0,437
1800972.0,438
1039559.0,439
1251917.0,440
1488315.0,441
1451752.0,442
1781047.0,443
1937087.0,444
742520.0,445
1748841.0,446
573164.0,447
1334784.0,448
1554064.0,449
882908.0,450
1446360.0,451
1649258.0,452
1843432.0,453
1632235.0,454
1595160.0,455
1741306.0,456
1829619.0,457
1915319.0,458
1711658.0,459
1850897.0,460
1720862.0,461
1839242.0,462
1914129.0,463
1178867.0,464
118040.0,465
1930831.0,466
467399.0,467
1902092.0,468
533691.0,469
1660283.0,470
1883698.0,471
1955662.0,472
1692189.0,473
1519754.0,474
1576199.0,475
216034.0,476
1387244.0,477
1007287.0,478
1043715.0,479
533144.0,480
1411417.0,481
1876797.0,482
1854066.0,483
1278647.0,484
931653.0,485
1394054.0,486
599936.0,487
1911495.0,488
941753.0,489
70444.0,490
1637128.0,491
1936502.0,492
443597.0,493
1492206.0,494
1844446.0,495
1963578.0,496
723021.0,497
1385144.0,498
1616915.0,499
1605330.0,500
103868.0,501
659760.0,502
1857871.0,503
1487191.0,504
519070.0,505
1490316.0,506
1401890.0,507
1936782.0,508
1394253.0,509
1183348.0,510
1738122.0,511
1605049.0,512
1618472.0,513
1888185.0,514
523969.0,515
513006.0,516
1375198.0,517
154755.0,518
1715960.0,519
1359319.0,520
1496186.0,521
1611218.0,522
1688046.0,523
1055065.0,524
1894328.0,525
63060.0,526
1940456.0,527
1136614.0,528
1411874.0,529
645830.0,530
1479380.0,531
117604.0,532
1849905.0,533
243128.0,534
1677108.0,535
525660.0,536
1570154.0,537
1491378.0,538
855199.0,539
1514303.0,540
1807902.0,541
931741.0,542
1578368.0,543
1976387.0,544
1348371.0,545
1823326.0,546
1271784.0,547
905078.0,548
1849683.0,549
853500.0,550
1658467.0,551
1751697.0,552
1925073.0,553
1586978.0,554
1675021.0,555
1618018.0,556
1886002.0,557
1731936.0,558
1614617.0,559
1663100.0,560
1695343.0,561
440210.0,562
1511437.0,563
1553093.0,564
1684007.0,565
650213.0,566
564429.0,567
1862002.0,568
1920297.0,569
1814827.0,570
146762.0,571
1601271.0,572
1967538.0,573
1794258.0,574
1610009.0,575
1978166.0,576
1851502.0,577
201802.0,578
1978218.0,579
1485230.0,580
811125.0,581
1958697.0,582
1770022.0,583
1636499.0,584
1701426.0,585
1978452.0,586
731096.0,587
1847987.0,588
1514466.0,589
1827695.0,590
1971716.0,591
1948611.0,592
1745733.0,593
1790579.0,594
577274.0,595
1740282.0,596
1441065.0,597
1554826.0,598
1670661.0,599
1824092.0,600
1366237.0,601
1384885.0,602
438254.0,603
444763.0,604
1711357.0,605
1636607.0,606
198828.0,607
1134284.0,608
1824783.0,609
1726328.0,610
1893970.0,611
1520963.0,612
483175.0,613
1884092.0,614
1641185.0,615
1771669.0,616
535618.0,617
546366.0,618
564015.0,619
233428.0,620
1970099.0,621
1813754.0,622
1976187.0,623
1218142.0,624
1006941.0,625
1665361.0,626
1224851.0,627
704071.0,628
1809802.0,629
1849904.0,630
1947626.0,631
1968468.0,632
31562.0,633
1754352.0,634
1639914.0,635
1625169.0,636
1763322.0,637
594635.0,638
732903.0,639
1925910.0,640
1840963.0,641
865101.0,642
1448701.0,643
1710856.0,644
1894610.0,645
1690221.0,646
1440140.0,647
1947371.0,648
1696205.0,649
1889345.0,650
1631556.0,651
993688.0,652
53583.0,653
1434219.0,654
1650741.0,655
1357462.0,656
1480265.0,657
1299300.0,658
1909203.0,659
1834337.0,660
504718.0,661
564508.0,662
1624780.0,663
1292436.0,664
483023.0,665
1815959.0,666
1790246.0,667
1933761.0,668
1330763.0,669
1932557.0,670
487884.0,671
1316203.0,672
1685681.0,673
929072.0,674
621727.0,675
1032627.0,676
1919948.0,677
1734878.0,678
1006591.0,679
891947.0,680
992030.0,681
1635313.0,682
1138321.0,683
569573.0,684
1917587.0,685
1409601.0,686
1579805.0,687
1887479.0,688
1205109.0,689
1597937.0,690
1960957.0,691
1781181.0,692
424076.0,693
248037.0,694
1829814.0,695
463994.0,696
1662280.0,697
524604.0,698
1883441.0,699
1305810.0,700
1977975.0,701
1949593.0,702
1857163.0,703
1971012.0,704
1724858.0,705
1168089.0,706
1717147.0,707
1935111.0,708
1734011.0,709
1730361.0,710
1613016.0,711
520639.0,712
1324713.0,713
8334.0,714
485706.0,715
1644791.0,716
515604.0,717
1083516.0,718
90559.0,719
1492284.0,720
1669304.0,721
1464263.0,722
1835047.0,723
1593268.0,724
1654957.0,725
436606.0,726
991630.0,727
1808731.0,728
444520.0,729
1901978.0,730
1042529.0,731
1322950.0,732
1912748.0,733
1789679.0,734
1770580.0,735
1977723.0,736
1140196.0,737
215774.0,738
564353.0,739
217885.0,740
544447.0,741
1935405.0,742
466714.0,743
1700002.0,744
1908999.0,745
1720828.0,746
184738.0,747
1088435.0,748
1156376.0,749
1673145.0,750
822396.0,751
250829.0,752
1640107.0,753
1978310.0,754
1006828.0,755
1737401.0,756
1976796.0,757
1786916.0,758
1143240.0,759
599106.0,760
1856444.0,761
1806416.0,762
1743956.0,763
1040274.0,764
1178901.0,765
1961447.0,766
1716486.0,767
1476930.0,768
1946437.0,769
1036402.0,770
1704053.0,771
1972199.0,772
14563.0,773
1623745.0,774
1717032.0,775
1752804.0,776
1714994.0,777
563453.0,778
1516600.0,779
1691397.0,780
1452056.0,781
1309504.0,782
1958498.0,783
1959575.0,784
486719.0,785
1867870.0,786
1405562.0,787
1114282.0,788
476213.0,789
1808740.0,790
1333914.0,791
1564678.0,792
1551883.0,793
1752730.0,794
1483004.0,795
889070.0,796
565584.0,797
790229.0,798
1115982.0,799
1695501.0,800
1768407.0,801
38786.0,802
1458814.0,803
1016377.0,804
1696513.0,805
26128.0,806
1812475.0,807
148477.0,808
1117479.0,809
1821042.0,810
1375281.0,811
477763.0,812
475405.0,813
1601959.0,814
1681752.0,815
1324507.0,816
800830.0,817
1489148.0,818
1321782.0,819
559297.0,820
1771397.0,821
1958375.0,822
1830178.0,823
1888370.0,824
571149.0,825
1865336.0,826
1489578.0,827
1673943.0,828
1632035.0,829
1373434.0,830
1776412.0,831
1745687.0,832
1832672.0,833
453299.0,834
272189.0,835
229367.0,836
1719781.0,837
1305603.0,838
786124.0,839
997536.0,840
601227.0,841
1595607.0,842
1658592.0,843
1738720.0,844
572653.0,845
80839.0,846
1845267.0,847
1303033.0,848
881390.0,849
1304303.0,850
1791270.0,851
909751.0,852
1497723.0,853
1733385.0,854
1343650.0,855
1618561.0,856
423198.0,857
1664681.0,858
561307.0,859
1604928.0,860
1866360.0,861
1920152.0,862
1775091.0,863
1569282.0,864
908895.0,865
1461255.0,866
1542702.0,867
1905045.0,868
1348046.0,869
569945.0,870
1461413.0,871
481902.0,872
1688760.0,873
1560428.0,874
1818558.0,875
1772197.0,876
1582558.0,877
574041.0,878
559584.0,879
1669874.0,880
1403486.0,881
1732229.0,882
1878821.0,883
1449135.0,884
1772220.0,885
866036.0,886
1227850.0,887
1852410.0,888
792135.0,889
687703.0,890
859138.0,891
1468987.0,892
1461086.0,893
1687415.0,894
1445977.0,895
1861775.0,896
1831042.0,897
1627037.0,898
1707004.0,899
1517568.0,900
1874744.0,901
75303.0,902
955370.0,903
1550008.0,904
815388.0,905
1322453.0,906
1877081.0,907
760345.0,908
1704438.0,909
832250.0,910
791784.0,911
1392354.0,912
812862.0,913
1032093.0,914
1747574.0,915
1831740.0,916
1891439.0,917
1790679.0,918
733975.0,919
943587.0,920
1546535.0,921
1477376.0,922
1601624.0,923
1404556.0,924
1548610.0,925
177839.0,926
1618910.0,927
1749620.0,928
568379.0,929
1708042.0,930
1793168.0,931
575070.0,932
1460938.0,933
783956.0,934
855569.0,935
594599.0,936
1147988.0,937
1477025.0,938
1731770.0,939
36677.0,940
1422874.0,941
816457.0,942
1827808.0,943
1334496.0,944
1813830.0,945
448286.0,946
1463066.0,947
1893713.0,948
1374937.0,949
1949958.0,950
1691665.0,951
1785283.0,952
1090909.0,953
1321408.0,954
1621865.0,955
1613961.0,956
1618695.0,957
1464771.0,958
1577026.0,959
1971670.0,960
1818305.0,961
1041329.0,962
1218969.0,963
596317.0,964
1973954.0,965
1957710.0,966
1524124.0,967
1837970.0,968
1080547.0,969
1978629.0,970
1830879.0,971
1764443.0,972
475072.0,973
1065991.0,974
940124.0,975
1197822.0,976
1260749.0,977
1853294.0,978
1871924.0,979
1559294.0,980
734195.0,981
1305181.0,982
1600225.0,983
427918.0,984
1290913.0,985
1564943.0,986
1462330.0,987
518600.0,988
1266707.0,989
1878692.0,990
950643.0,991
1760498.0,992
1476458.0,993
1937882.0,994
945098.0,995
1963761.0,996
1543965.0,997
1024603.0,998
1485522.0,999
599626.0,1000
1029064.0,1001
1903480.0,1002
1662877.0,1003
1880960.0,1004
1625662.0,1005
1967379.0,1006
555567.0,1007
1900287.0,1008
1575221.0,1009
700087.0,1010
1308412.0,1011
1776663.0,1012
1035870.0,1013
1909279.0,1014
1658659.0,1015
1627683.0,1016
1421149.0,1017
1273629.0,1018
1293104.0,1019
1666621.0,1020
1576495.0,1021
1068358.0,1022
1261603.0,1023
1384415.0,1024
559659.0,1025
1794202.0,1026
1822696.0,1027
903646.0,1028
1476574.0,1029
866457.0,1030
1545055.0,1031
831230.0,1032
1081866.0,1033
1270686.0,1034
1719948.0,1035
1617547.0,1036
1278901.0,1037
169007.0,1038
1312936.0,1039
1650847.0,1040
1472568.0,1041
1416947.0,1042
207045.0,1043
1395208.0,1044
1057543.0,1045
517064.0,1046
1868560.0,1047
1494227.0,1048
1614488.0,1049
1916577.0,1050
1532664.0,1051
1725471.0,1052
728625.0,1053
1940889.0,1054
1748441.0,1055
799667.0,1056
1888623.0,1057
1180924.0,1058
1570622.0,1059
1637056.0,1060
1559873.0,1061
1465912.0,1062
1795738.0,1063
1978077.0,1064
1680989.0,1065
1323520.0,1066
1889503.0,1067
21327.0,1068
1724828.0,1069
1073653.0,1070
1822974.0,1071
1978910.0,1072
1643578.0,1073
1920320.0,1074
1972807.0,1075
1714265.0,1076
1858373.0,1077
1959669.0,1078
986182.0,1079
1425683.0,1080
1108935.0,1081
1587354.0,1082
1728600.0,1083
956831.0,1084
476833.0,1085
1065859.0,1086
1391619.0,1087
869714.0,1088
1783179.0,1089
1116603.0,1090
1978320.0,1091
1139910.0,1092
1242743.0,1093
1938663.0,1094
1821998.0,1095
537979.0,1096
1189337.0,1097
1020807.0,1098
1189422.0,1099
1888090.0,1100
1915908.0,1101
574032.0,1102
1771187.0,1103
1037572.0,1104
1622227.0,1105
1473143.0,1106
1830128.0,1107
982115.0,1108
1082978.0,1109
1633921.0,1110
951904.0,1111
792126.0,1112
561529.0,1113
888292.0,1114
1807212.0,1115
1813801.0,1116
1902425.0,1117
600260.0,1118
789209.0,1119
184026.0,1120
1712017.0,1121
1969281.0,1122
598339.0,1123
427842.0,1124
1891796.0,1125
1951675.0,1126
1761236.0,1127
802894.0,1128
1918913.0,1129
125613.0,1130
70557.0,1131
597164.0,1132
1703720.0,1133
1755252.0,1134
1162035.0,1135
1023798.0,1136
475595.0,1137
1694654.0,1138
1692990.0,1139
1439495.0,1140
572575.0,1141
1684653.0,1142
1418565.0,1143
1411651.0,1144
504488.0,1145
552744.0,1146
1780900.0,1147
1259070.0,1148
1385754.0,1149
1965681.0,1150
1896440.0,1151
1507230.0,1152
1205794.0,1153
1390150.0,1154
1961138.0,1155
470787.0,1156
1771915.0,1157
1941295.0,1158
1919781.0,1159
1441910.0,1160
481331.0,1161
1942257.0,1162
1581156.0,1163
561641.0,1164
505192.0,1165
1418111.0,1166
1750913.0,1167
1973890.0,1168
1813225.0,1169
440458.0,1170
561226.0,1171
601083.0,1172
548839.0,1173
1955538.0,1174
1359531.0,1175
1965669.0,1176
1888144.0,1177
488222.0,1178
1836303.0,1179
1550246.0,1180
1470297.0,1181
1604243.0,1182
674342.0,1183
1951283.0,1184
803862.0,1185
98279.0,1186
1889521.0,1187
1903854.0,1188
267604.0,1189
1518690.0,1190
575779.0,1191
605292.0,1192
129330.0,1193
1044612.0,1194
1941898.0,1195
1487119.0,1196
1951248.0,1197
1805500.0,1198
1977158.0,1199
1723297.0,1200
1903117.0,1201
543692.0,1202
1978741.0,1203
1794798.0,1204
1661490.0,1205
1340394.0,1206
1835272.0,1207
1106338.0,1208
1629844.0,1209
1851526.0,1210
1978917.0,1211
1160693.0,1212
1621553.0,1213
1550396.0,1214
1724077.0,1215
1836752.0,1216
1676218.0,1217
1916905.0,1218
1692783.0,1219
1623111.0,1220
1478802.0,1221
1421459.0,1222
600082.0,1223
1034414.0,1224
1568982.0,1225
1233386.0,1226
1282340.0,1227
1869882.0,1228
1768803.0,1229
1800444.0,1230
1103651.0,1231
1765966.0,1232
1552112.0,1233
1882085.0,1234
1536214.0,1235
1898535.0,1236
1400985.0,1237
1749156.0,1238
840692.0,1239
963870.0,1240
1045138.0,1241
1975984.0,1242
1022185.0,1243
454565.0,1244
1900027.0,1245
1579490.0,1246
1212553.0,1247
1607584.0,1248
1793226.0,1249
1738102.0,1250
1521059.0,1251
439630.0,1252
994151.0,1253
1967007.0,1254
1557098.0,1255
799604.0,1256
1344875.0,1257
1461504.0,1258
1728453.0,1259
926185.0,1260
569301.0,1261
568962.0,1262
1976528.0,1263
568961.0,1264
1471512.0,1265
819692.0,1266
1215672.0,1267
1741375.0,1268
1797101.0,1269
1537163.0,1270
504973.0,1271
520633.0,1272
569322.0,1273
1752679.0,1274
1833155.0,1275
1684269.0,1276
1808626.0,1277
1720236.0,1278
1857976.0,1279
1631417.0,1280
1150751.0,1281
1556813.0,1282
1911430.0,1283
1855135.0,1284
1551845.0,1285
1667175.0,1286
874448.0,1287
1710077.0,1288
1908096.0,1289
1915843.0,1290
1648399.0,1291
1731307.0,1292
1505039.0,1293
1539362.0,1294
1782013.0,1295
1512271.0,1296
1461592.0,1297
1631316.0,1298
1692179.0,1299
1771321.0,1300
845733.0,1301
1947398.0,1302
1068854.0,1303
1771276.0,1304
1305495.0,1305
1305939.0,1306
1454861.0,1307
1733162.0,1308
1759270.0,1309
1289190.0,1310
1193017.0,1311
1951001.0,1312
514324.0,1313
1938550.0,1314
1501361.0,1315
1701272.0,1316
1377186.0,1317
875372.0,1318
183324.0,1319
1442287.0,1320
1952328.0,1321
1967106.0,1322
1955575.0,1323
1782861.0,1324
1805485.0,1325
1720665.0,1326
1393117.0,1327
561497.0,1328
1240706.0,1329
757849.0,1330
1365455.0,1331
566120.0,1332
1433762.0,1333
650170.0,1334
1955632.0,1335
1553137.0,1336
747161.0,1337
1075479.0,1338
1914572.0,1339
826880.0,1340
1790300.0,1341
1428781.0,1342
1691361.0,1343
1666257.0,1344
1714197.0,1345
1817524.0,1346
621571.0,1347
514129.0,1348
1847639.0,1349
1950542.0,1350
551683.0,1351
1164593.0,1352
1178684.0,1353
472830.0,1354
1858155.0,1355
1970252.0,1356
1530025.0,1357
1707289.0,1358
567297.0,1359
1532767.0,1360
1173354.0,1361
1942146.0,1362
1978631.0,1363
1974871.0,1364
1791142.0,1365
1634634.0,1366
777187.0,1367
1683595.0,1368
784822.0,1369
1884862.0,1370
1935694.0,1371
1949505.0,1372
874202.0,1373
1751739.0,1374
1820796.0,1375
1900159.0,1376
1784556.0,1377
1583586.0,1378
1974300.0,1379
1815813.0,1380
576059.0,1381
1411965.0,1382
1459803.0,1383
1210614.0,1384
1792253.0,1385
1623068.0,1386
96193.0,1387
265993.0,1388
52002.0,1389
1322191.0,1390
547526.0,1391
827833.0,1392
1636868.0,1393
1687942.0,1394
1963764.0,1395
1642296.0,1396
862412.0,1397
1335723.0,1398
1114074.0,1399
1371913.0,1400
1062128.0,1401
808057.0,1402
927352.0,1403
1692245.0,1404
1774768.0,1405
1888198.0,1406
1832721.0,1407
794470.0,1408
874362.0,1409
1608493.0,1410
1518004.0,1411
1950717.0,1412
1796884.0,1413
1419584.0,1414
1433454.0,1415
1853484.0,1416
810268.0,1417
1964967.0,1418
1173666.0,1419
1484983.0,1420
1640263.0,1421
1146114.0,1422
1428174.0,1423
1404227.0,1424
1521426.0,1425
1326441.0,1426
1695489.0,1427
1462502.0,1428
1825092.0,1429
1135688.0,1430
1603187.0,1431
1247177.0,1432
1703109.0,1433
519135.0,1434
1046459.0,1435
1429332.0,1436
1094981.0,1437
21506.0,1438
1352055.0,1439
1809986.0,1440
454393.0,1441
1039130.0,1442
1546766.0,1443
1354148.0,1444
1201728.0,1445
21270.0,1446
827347.0,1447
945926.0,1448
1877134.0,1449
1909546.0,1450
1849986.0,1451
1030520.0,1452
790658.0,1453
1722305.0,1454
1924838.0,1455
792885.0,1456
1897303.0,1457
1104611.0,1458
1887227.0,1459
799144.0,1460
792008.0,1461
794577.0,1462
1319986.0,1463
791822.0,1464
1728116.0,1465
1742057.0,1466
1833235.0,1467
1569809.0,1468
1388971.0,1469
993937.0,1470
686323.0,1471
791014.0,1472
1860734.0,1473
1920691.0,1474
1650251.0,1475
1553599.0,1476
1816732.0,1477
600619.0,1478
1282256.0,1479
1940425.0,1480
430688.0,1481
1954982.0,1482
1951449.0,1483
1889133.0,1484
598551.0,1485
1025408.0,1486
1724027.0,1487
481589.0,1488
1527041.0,1489
634781.0,1490
1692057.0,1491
565433.0,1492
795921.0,1493
1034657.0,1494
790263.0,1495
1669347.0,1496
832367.0,1497
1806918.0,1498
1504523.0,1499
1014790.0,1500
1829641.0,1501
638000.0,1502
957555.0,1503
1893357.0,1504
1879915.0,1505
507082.0,1506
1780624.0,1507
1739623.0,1508
1909809.0,1509
1921705.0,1510
1972486.0,1511
791444.0,1512
1367183.0,1513
1941438.0,1514
1290441.0,1515
813108.0,1516
1483885.0,1517
1902822.0,1518
990869.0,1519
1887404.0,1520
1498290.0,1521
1777309.0,1522
1964771.0,1523
1287963.0,1524
1058524.0,1525
989433.0,1526
790619.0,1527
1968758.0,1528
1065340.0,1529
1020603.0,1530
1296931.0,1531
1172248.0,1532
1368452.0,1533
1939300.0,1534
1790402.0,1535
1650892.0,1536
1731122.0,1537
837052.0,1538
1762886.0,1539
933052.0,1540
790344.0,1541
1544306.0,1542
1762862.0,1543
1774678.0,1544
1663932.0,1545
1545167.0,1546
1770090.0,1547
1135462.0,1548
1731699.0,1549
1970836.0,1550
1693015.0,1551
1269201.0,1552
1290362.0,1553
1765567.0,1554
1804365.0,1555
1967531.0,1556
448751.0,1557
1750230.0,1558
1898886.0,1559
1830319.0,1560
942611.0,1561
790230.0,1562
882422.0,1563
569540.0,1564
1739199.0,1565
1775885.0,1566
1418931.0,1567
45847.0,1568
789920.0,1569
1663230.0,1570
1831051.0,1571
31220.0,1572
1913757.0,1573
1617579.0,1574
1855108.0,1575
202091.0,1576
1650171.0,1577
1683552.0,1578
574789.0,1579
1850489.0,1580
1614707.0,1581
1614586.0,1582
1491707.0,1583
832153.0,1584
537945.0,1585
1519281.0,1586
1796694.0,1587
1938305.0,1588
1820146.0,1589
12996.0,1590
107268.0,1591
1860350.0,1592
1723514.0,1593
1840214.0,1594
1531703.0,1595
1977585.0,1596
937896.0,1597
1949771.0,1598
1757470.0,1599
1031983.0,1600
1805458.0,1601
1705433.0,1602
1939932.0,1603
1553071.0,1604
1167203.0,1605
52707.0,1606
1261925.0,1607
1705267.0,1608
1336987.0,1609
643762.0,1610
1408777.0,1611
795267.0,1612
1144038.0,1613
1884148.0,1614
1305292.0,1615
1959405.0,1616
1466181.0,1617
1865096.0,1618
1756697.0,1619
1283200.0,1620
1669984.0,1621
1011742.0,1622
1156929.0,1623
1306567.0,1624
1138860.0,1625
1612812.0,1626
1222258.0,1627
787407.0,1628
1199515.0,1629
782118.0,1630
1789298.0,1631
1621582.0,1632
1770737.0,1633
1150996.0,1634
1949701.0,1635
1203040.0,1636
1117089.0,1637
1074339.0,1638
869188.0,1639
1309110.0,1640
1012995.0,1641
1360280.0,1642
807762.0,1643
1974240.0,1644
1413204.0,1645
785226.0,1646
1304251.0,1647
1312969.0,1648
1603042.0,1649
1253776.0,1650
1537268.0,1651
977331.0,1652
1404354.0,1653
1095489.0,1654
794184.0,1655
786536.0,1656
827015.0,1657
782555.0,1658
1817353.0,1659
1156714.0,1660
1386889.0,1661
871307.0,1662
847891.0,1663
1199134.0,1664
1149304.0,1665
1950828.0,1666
1441547.0,1667
1245391.0,1668
783153.0,1669
1357808.0,1670
1792433.0,1671
1846761.0,1672
1884008.0,1673
1585308.0,1674
1791234.0,1675
1974213.0,1676
599165.0,1677
833595.0,1678
1906096.0,1679
1572976.0,1680
1946612.0,1681
871796.0,1682
1504530.0,1683
798255.0,1684
1446664.0,1685
1219631.0,1686
1630705.0,1687
1905661.0,1688
1786057.0,1689
853118.0,1690
1746308.0,1691
1829425.0,1692
1420118.0,1693
1723124.0,1694
812726.0,1695
1071243.0,1696
1588988.0,1697
1608473.0,1698
1524977.0,1699
1775260.0,1700
1286421.0,1701
1495287.0,1702
1673743.0,1703
1758128.0,1704
1755842.0,1705
1759619.0,1706
727189.0,1707
1719163.0,1708
1077607.0,1709
1015602.0,1710
1769900.0,1711
1921176.0,1712
1299992.0,1713
